Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3xy-3rIgvf/,As part of the partnership between LVMH and the Olympic and Paralympic Games Paris2024 Dior is proud to welcome Marie_Patouillet as its new ambassador for the Dior women’s collections by MariaGraziaChiuri. Driven by passion and the desire to surpass herself the multiple world champion in para-cycling embodies the values of creativity commitment and excellence dear to the House. Dans le prolongement du partenariat signé entre LVMH et les Jeux Olympiques et Paralympiques de Paris 2024 Dior a le plaisir d’accueillir Marie Patouillet en tant que nouvelle ambassadrice des collections féminines de Maria Grazia Chiuri. Animée par la passion et le dépassement de soi la championne du monde multirécompensée incarne les valeurs de créativité d’engagement et d’excellence chères à la Maison.  #LVMH #ArtisanDeToutesLesVictoires © Nelson_Rosier,CAROUSEL_ALBUM,2024-02-25 12:00 PM,15463,-0.76,0.03369,69,-0.9,15394,-0.76,,76513,84164,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C4AgLsPIkcH/,The creative force behind the scenography that provided such a visually arresting setting for the #DiorAW24 by MariaGraziaChiuri show artist Shakuntala.Kulkarni discusses the inspirations and motivations guiding the cane sculptures that act as protective and empowering evocations of womanhood. © MelindaTriana,reel,2024-03-02 05:05 AM,15332,-0.76,0.03341,121,-0.83,15211,-0.76,,132981,146279,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C32gnqBI0Yu/,Get ready to take your seats for the #DiorAW24 show live at 3pm CET on our Instagram account! During these final minutes artist Shakuntala.Kulkarni offers an insight into her scenographic contribution to the unveiling of this new collection by MariaGraziaChiuri.© Video: MelindaTrianaPhoto: PrarthnaSingh,reel,2024-02-27 07:59 AM,15280,-0.76,0.0333,147,-0.79,15133,-0.76,,84061,92467,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3v2VrRLHJt/,Congratulations are in order for House Ambassador Raphael.Quenard at the AcademieDesCesar where he was awarded Meilleure Révélation Masculine for ‘Chien de la casse’ attired in a tailored black suit by MrKimJones. Additionally his talent was recognized with nominations for Meilleur Acteur in ‘Yannick’ and Meilleur Film de Court Métrage Documentaire for ‘L’Acteur ou la surprenante vertu de l’incompréhension.’#StarsinDior,IMAGE,2024-02-24 05:51 PM,14748,-0.77,0.03214,59,-0.91,14689,-0.77,,60885,66974,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C4EHYigohr3/,Immerse yourself in the electrifying energy and exclusive ambiance backstage at the #DiorAW24 show. © Dnl.Darmon#DiorBeauty #DiorMakeup #DiorAW24,reel,2024-03-03 02:49 PM,14651,-0.77,0.03192,70,-0.9,14581,-0.77,,107376,118113,
dior,https://www.instagram.com/dior,https://www.instagram.com/p/C3wL_Kdr36C/,The AcademieDesCesar ceremony showcased #StarsinDior in looks by MrKimJones among them AntoineReinartz emerged as a standout nominee for Meilleur Acteur dans un Second Rôle for ‘Anatomie of a fall’ in a black suit and coordinating tie. Accompanying him were Samuel.B.Kircher in a pristine white suit and Julien Frison in a sleek grey suit each making their mark as contenders for the coveted Meilleure Révélation Masculine title.,CAROUSEL_ALBUM,2024-02-24 09:00 PM,14642,-0.77,0.0319,49,-0.93,14593,-0.77,,69955,76951,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3cVpqAorbE/,Experience a bold stride forward in #DiorSummer24 by MrKimJones and witness a fresh perspective in footwear that pays homage to the iconic 1995 #LadyDior bag. Revel in the details as heavy-soled quilted leather Dior Buffalo loafers and slides proudly showcase a new circular logo purposely conjuring new wave crepe.© Video: AlexandreSilberstein Photo: RafaelPavarotti_,reel,2024-02-17 04:00 AM,14110,-0.78,0.03075,85,-0.88,14025,-0.78,,70387,77425,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C4A1T4VIO5r/,The figure of Italian artist-designer Gabriella Crespi encapsulates the essence of #DiorAW24. Ceaselessly creative as her daughter Elisabetta explains her work caught the attention of Marc Bohan around the time he launched the House’s ready-to-wear line and accompanying eponymous boutique Miss Dior. Looking back at that era as inspiration for this new collection MariaGraziaChiuri picks up the thread detailing how Crespi epitomized the Miss Dior woman with her independence energy and instinctive sense of style. © Video: MelindaTrianaAll rights reserved by Archivio Gabriella Crespi© BBC Motion Gallery/Getty Images,reel,2024-03-02 08:10 AM,13809,-0.78,0.03009,73,-0.89,13736,-0.78,,108227,119050,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3SeBu_onQ3/,Deeply rooted in its historic design the #DiorChiffreRouge goes beyond mere timekeeping. Glimpse the mechanical heart through transparent casings showcasing the technical dimensions of its inner workings. Enhanced with the iconic lines of cannage these micro-textured graphics adorn both the dial and oscillating weight. Meanwhile the presence of intricate gears and balance springs serves as a testament to the diverse range of calibers magnifying a steadfast commitment to horological excellence.© Piotr_Stoklosa,reel,2024-02-13 08:00 AM,13101,-0.79,0.02855,54,-0.92,13047,-0.79,,61712,67884,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3Zw4wVo9XJ/,Dive into the spectrum of accessories within #DiorSummer24 by MrKimJones where a myriad of bags steals the show. From vibrant fluorescent #DiorSaddle bags to classic cognac cannage satchels the collection offers extravagance and sobriety in equal measure. Explore the utilitarian allure of tweed rucksacks and the elegance of leather rolled sandwich bags presenting a spectrum of styles and textures for every occasion.© Video: AlexandreSilberstein Photo: RafaelPavarotti_,reel,2024-02-16 04:00 AM,12039,-0.81,0.02623,66,-0.9,11973,-0.81,,59108,65019,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3TwYXgo9pJ/,Standing the test of time with its perpetual modernity the #DiorChiffreRouge exists in two sizes 38mm for an understated touch and 41mm for a more pronounced presence marking a bold #DiorHologerie addition designed for both men and women.© Video: ThueThueThueThueThueThueMusic: Naoni_,reel,2024-02-13 08:00 PM,11506,-0.82,0.02507,46,-0.93,11460,-0.82,,53990,59389,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C3Aiaj9oUc0/,In January Théâtre de la Pépinière in Paris hosted a beacon of female creativity as a diverse group of female artists spanning composers singers poets journalists scriptwriters and directors breathed life into their original works on stage. Enthusiastically supported by Dior in tandem with MariaGraziaChiuri this engaging showcase not only celebrated their unique voices but also underscored the ParisDesFemmes festivals commitment to fostering women’s artistic endeavors.,reel,2024-02-06 09:03 AM,10872,-0.83,0.02369,44,-0.93,10828,-0.83,,51093,56203,
dior,https://www.instagram.com/dior,https://www.instagram.com/reel/C4GFFEYIMjS/,Join House Ambassador Raphael.Quenard recipient of the Meilleure Révélation Masculine award as he heads to the AcademieDesCesar attired in a custom black suit by MrKimJones. Along the way he takes a cultural detour to the MuseeDeLaVieRomantique to regale us with legendary tales of love and artistry setting the perfect tone as he prepares to step into the limelight and celebrate the pinnacle of French cinema. Watch the full version of the video on our YouTube channel.© Photo: Thomas_Chene,reel,2024-03-04 09:07 AM,6570,-0.89,0.01432,30,-0.95,6540,-0.89,,,,
